Application_mode,Course,Father_occupation,Displaced,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age,Target_encoded,approval_rate_1st,approval_rate_2nd,avg_enrolled
12,13,5,0,0,1,0,26,1,0.2857142857142857,0.0,6.0
1,11,10,1,0,0,0,21,1,0.5,0.0,6.0
7,2,3,1,0,1,0,18,0,0.0,0.0,0.0
8,9,8,1,0,1,0,18,0,1.0,1.0,5.0
1,2,8,1,0,1,0,22,0,1.0,1.0,17.0
12,7,10,0,0,1,0,36,1,0.0,0.0,5.0
1,15,10,1,0,1,1,20,0,1.0,1.0,6.0
8,14,3,0,0,1,0,20,1,0.5,0.0,6.0
12,17,5,0,0,1,0,25,1,0.8,0.6,5.0
12,4,5,0,0,1,0,35,0,0.8333333333333334,0.8333333333333334,6.0
1,2,8,0,0,1,0,22,1,0.0,0.0,0.0
15,4,6,0,1,0,0,20,1,0.6666666666666666,0.3333333333333333,6.0
14,3,11,0,0,1,0,50,1,0.46153846153846156,0.18181818181818182,12.0
1,12,9,0,0,1,0,20,1,0.625,0.625,8.0
4,4,11,0,0,0,0,35,1,0.8333333333333334,0.16666666666666666,6.0
1,14,6,0,0,1,1,19,0,1.0,1.0,6.0
12,9,8,0,0,1,0,43,1,0.0,0.0,5.0
8,12,2,0,0,1,0,19,0,0.875,0.875,8.0
12,12,10,0,0,1,0,25,0,0.75,0.75,8.0
7,2,11,1,0,1,0,19,0,0.0,0.0,0.0
1,2,6,1,0,1,0,22,1,0.0,0.0,0.0
1,11,4,0,0,1,1,19,1,1.0,0.8333333333333334,6.0
12,17,10,0,0,1,0,32,1,0.8,0.8,5.0
12,15,8,1,0,1,0,57,0,0.8333333333333334,1.0,6.0
1,12,6,0,0,0,0,20,1,0.5714285714285714,0.5714285714285714,7.0
12,17,6,1,0,0,0,38,1,0.0,0.0,5.0
12,17,4,0,0,1,0,45,0,1.0,1.0,5.0
12,15,11,0,1,0,0,43,1,0.3333333333333333,0.6666666666666666,6.0
8,5,10,1,0,1,0,19,0,1.0,1.0,6.0
12,17,5,0,0,0,0,49,1,0.4,0.2,5.0
12,3,10,0,0,1,0,34,1,0.6666666666666666,0.0,5.5
12,17,5,0,0,1,0,43,0,1.0,1.0,5.0
1,11,9,0,0,1,0,21,1,0.5,0.16666666666666666,6.0
8,14,6,1,0,1,1,19,0,0.6666666666666666,1.0,6.0
13,13,7,0,0,1,0,43,1,0.0,0.25,7.5
14,17,10,0,0,1,0,31,0,1.0,1.0,5.0
12,17,16,0,0,1,0,34,0,1.0,1.0,5.0
14,12,1,0,0,1,0,30,0,0.8571428571428571,0.8571428571428571,14.0
12,12,9,0,0,1,0,36,1,0.8571428571428571,0.0,7.5
4,17,8,0,1,0,0,46,1,0.0,0.2,5.0
8,6,10,0,0,1,0,22,0,0.6,0.6,5.0
4,4,10,0,0,1,0,27,1,0.0,0.0,6.0
13,7,12,0,1,0,0,31,1,0.0,0.0,4.5
8,15,9,1,0,0,0,21,1,0.3333333333333333,0.0,6.0
8,9,8,0,0,1,0,21,1,0.8,0.4,5.0
1,9,11,0,0,1,0,19,0,1.0,0.8,5.0
8,9,5,1,0,1,1,20,0,1.0,0.8,5.0
1,4,5,0,0,1,0,18,0,1.0,1.0,6.0
1,15,4,0,0,1,1,18,0,1.0,1.0,6.0
12,11,2,0,1,0,0,34,1,0.0,0.0,6.0
15,5,8,0,0,1,0,20,1,0.7142857142857143,0.8888888888888888,8.0
1,12,10,0,0,1,0,18,0,0.875,0.875,8.0
1,2,4,1,1,1,0,21,1,0.0,0.0,0.0
13,4,3,0,0,1,0,26,1,0.16666666666666666,0.0,6.0
8,7,4,1,1,1,0,20,1,0.0,0.0,5.0
15,4,10,0,0,1,0,25,1,0.5,0.6666666666666666,6.0
12,9,2,1,0,1,0,24,1,0.6,0.2,5.0
1,8,3,0,0,1,0,20,0,0.8,1.0,5.0
1,9,6,0,0,1,0,20,1,0.0,0.0,5.0
3,5,7,1,0,1,0,18,0,1.0,1.0,6.0
8,11,7,1,0,1,0,22,0,0.8333333333333334,1.0,6.0
14,3,7,0,0,0,0,41,1,0.0,0.0,6.0
1,9,10,0,1,1,1,19,1,0.4,0.0,5.0
14,8,5,1,0,1,0,21,0,1.0,0.8333333333333334,6.0
12,6,6,1,1,1,0,30,1,1.0,1.0,6.0
1,12,10,1,0,1,1,21,0,0.7142857142857143,0.875,7.5
6,14,5,0,0,1,0,21,0,1.0,1.0,6.5
1,12,5,1,0,1,0,18,0,0.875,0.875,8.0
1,6,5,1,0,1,1,19,0,1.0,1.0,6.0
1,6,9,1,0,1,1,18,0,1.0,1.0,6.0
8,9,4,1,0,1,1,18,1,0.4,0.4,5.0
12,12,8,1,0,1,1,24,0,0.75,0.75,8.0
15,6,10,1,0,1,0,23,0,0.8333333333333334,1.0,6.0
8,12,8,1,0,1,1,18,0,0.875,0.875,8.0
1,8,9,1,0,1,0,20,0,0.8,1.0,5.0
1,10,6,0,0,1,0,18,0,1.0,1.0,6.0
1,10,11,1,0,1,0,20,0,1.0,1.0,6.0
1,15,11,1,0,1,1,22,0,0.8333333333333334,0.8333333333333334,6.0
1,12,10,1,1,1,0,20,0,0.8571428571428571,0.8571428571428571,7.0
8,12,10,1,0,1,1,19,0,1.0,1.0,7.5
1,8,5,1,1,1,0,18,1,1.0,0.6666666666666666,6.0
8,9,7,0,0,1,0,18,0,1.0,1.0,5.0
1,6,10,1,0,1,1,19,0,0.8,1.0,5.0
1,5,10,1,0,1,1,19,0,1.0,1.0,6.0
8,3,1,0,0,1,0,24,0,1.0,1.0,6.0
1,10,5,0,0,1,0,21,0,1.0,1.0,6.0
1,10,4,1,0,1,1,20,0,1.0,1.0,6.0
12,11,8,0,1,0,1,28,1,1.0,0.8333333333333334,6.0
1,16,9,1,0,1,0,21,0,1.0,1.0,6.0
13,4,7,0,0,0,0,36,1,0.0,0.0,6.0
12,17,10,0,0,0,0,42,1,0.0,0.0,4.5
12,17,8,0,0,1,0,47,1,0.8,1.0,5.0
12,7,8,0,0,0,0,25,1,0.0,0.0,5.0
12,14,6,0,0,1,1,25,0,1.0,1.0,6.0
12,3,9,0,0,1,0,48,1,0.0,0.0,5.5
14,17,8,0,0,1,1,32,0,1.0,1.0,10.0
4,17,8,0,0,1,0,38,1,1.0,0.5,10.0
4,10,6,0,0,1,0,37,0,0.9375,0.8181818181818182,13.5
12,9,10,0,0,0,0,26,1,0.2,0.2,5.0
15,6,3,0,0,1,0,23,1,0.0,0.0,6.0
12,12,8,1,0,1,0,26,1,0.8571428571428571,0.875,7.5
14,3,12,0,0,1,0,26,0,0.9090909090909091,1.0,9.0
7,12,5,1,0,1,0,18,0,1.0,1.0,8.0
4,12,8,1,0,1,0,27,0,0.875,0.875,8.0
8,3,12,0,0,0,0,24,1,0.0,0.0,5.0
8,9,11,1,0,1,0,20,0,1.0,1.0,5.0
1,12,9,1,0,1,1,18,1,0.0,0.14285714285714285,7.0
8,13,8,1,0,1,1,18,0,1.0,1.0,7.5
1,12,10,1,0,1,0,18,0,1.0,1.0,8.0
13,12,5,1,0,1,1,19,0,1.0,1.0,8.0
1,12,6,1,0,1,0,18,0,0.875,0.875,8.0
4,4,10,1,0,1,0,23,0,1.0,1.0,14.5
1,10,8,1,0,1,1,21,0,0.8333333333333334,0.8333333333333334,6.0
1,12,8,1,0,1,1,18,0,1.0,1.0,7.5
1,16,10,1,1,0,0,20,1,0.5,0.16666666666666666,6.0
1,5,8,0,0,1,1,18,0,1.0,1.0,6.0
1,3,8,0,0,1,0,29,0,1.0,1.0,9.0
12,15,5,1,0,1,0,28,1,0.5,0.16666666666666666,6.0
12,14,8,0,1,0,0,24,1,0.0,0.0,6.0
12,2,8,0,1,1,1,33,1,0.0,0.0,0.0
8,9,8,1,0,0,0,19,1,0.4,0.2,5.0
1,6,4,0,0,1,0,19,0,1.0,1.0,6.0
12,3,8,0,0,1,0,37,0,0.8888888888888888,1.0,8.0
1,2,9,1,1,0,1,18,0,0.0,0.0,0.0
12,12,4,0,0,1,0,37,0,1.0,1.0,7.5
12,12,10,0,0,1,0,36,1,0.0,0.0,7.5
1,14,8,1,0,1,0,19,0,1.0,0.8333333333333334,6.0
13,12,4,1,0,1,1,33,0,1.0,1.0,14.0
13,7,8,0,0,0,0,34,1,0.7142857142857143,0.42857142857142855,7.0
1,11,9,1,0,1,0,18,0,1.0,1.0,6.0
15,8,5,1,0,1,0,20,1,0.0,0.0,6.0
1,15,8,0,0,1,1,19,0,1.0,1.0,6.0
1,6,2,1,0,1,0,20,0,1.0,1.0,6.0
1,10,10,1,0,1,1,19,0,1.0,1.0,6.0
1,12,10,1,0,1,0,19,0,0.8571428571428571,0.75,7.5
9,15,8,1,0,1,1,22,0,0.8333333333333334,1.0,6.0
1,15,10,0,0,1,1,18,0,1.0,1.0,6.0
1,16,10,0,0,1,1,19,0,1.0,1.0,6.0
12,12,12,1,1,0,0,31,1,0.7142857142857143,0.7142857142857143,7.0
8,12,4,1,0,1,0,18,0,1.0,1.0,7.5
1,10,10,0,1,1,1,19,0,0.5,0.6666666666666666,6.0
1,2,11,1,0,1,0,18,0,0.0,0.0,0.0
8,10,6,0,0,1,1,19,0,0.8333333333333334,1.0,6.0
1,12,7,0,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
4,3,1,0,0,1,0,30,0,0.9,1.0,8.5
9,12,7,1,0,1,0,18,0,0.875,0.875,8.0
9,6,4,1,0,1,0,21,1,0.0,0.0,5.0
15,10,10,0,0,1,1,19,0,1.0,1.0,6.0
8,8,5,1,0,1,0,19,1,1.0,0.6666666666666666,6.0
1,14,8,1,0,1,1,19,0,1.0,0.8333333333333334,6.0
12,17,7,0,0,1,1,39,0,0.8,0.4,5.0
8,2,10,1,0,1,0,20,1,0.0,0.0,0.0
8,9,11,1,0,1,0,19,0,1.0,0.8,5.0
12,6,8,1,0,1,0,24,0,1.0,0.8333333333333334,6.0
14,9,11,0,0,1,0,34,0,0.8,0.8461538461538461,14.0
12,17,1,1,0,1,0,46,1,0.0,0.0,5.0
12,17,6,0,0,0,0,37,1,0.0,0.0,5.0
1,6,10,1,0,1,0,18,0,1.0,1.0,6.0
12,4,7,0,0,1,0,46,0,1.0,1.0,16.0
12,5,6,0,0,1,1,30,0,1.0,0.8333333333333334,6.0
1,17,10,0,1,0,0,37,1,0.0,0.0,5.0
15,4,7,1,0,1,0,20,0,1.0,1.0,6.0
12,13,13,0,0,1,0,39,1,0.3333333333333333,0.0,2.5
12,15,7,0,0,0,0,53,1,0.0,0.0,4.5
13,9,10,1,0,1,0,54,1,0.8666666666666667,0.7692307692307693,14.0
15,6,3,1,0,1,0,19,0,0.6666666666666666,0.8333333333333334,6.0
9,15,5,1,0,0,0,20,1,0.0,0.0,6.0
1,15,6,1,1,1,0,18,0,1.0,1.0,6.0
17,4,29,0,1,1,0,21,0,0.8461538461538461,1.0,12.0
9,5,4,1,0,1,0,18,0,1.0,1.0,6.0
1,12,11,1,1,1,0,19,1,0.0,0.0,7.5
8,12,10,1,0,1,1,18,1,0.7142857142857143,1.0,7.0
1,15,4,1,0,1,0,19,0,1.0,1.0,6.0
1,2,4,1,0,1,1,18,1,0.0,0.0,0.0
1,14,5,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
14,10,10,0,1,1,0,34,0,0.6666666666666666,0.6666666666666666,6.0
1,6,3,0,0,1,0,18,0,1.0,1.0,5.0
12,3,10,0,0,1,0,50,0,1.0,1.0,6.0
14,16,7,0,1,1,0,41,0,1.0,1.0,20.0
8,15,6,1,0,1,1,22,1,0.8333333333333334,0.8333333333333334,6.0
12,9,10,0,0,1,0,43,0,1.0,1.0,5.0
12,3,12,0,0,1,0,50,1,0.0,0.0,3.5
12,4,10,0,0,1,0,60,0,1.0,0.6666666666666666,6.0
12,17,10,0,0,1,0,47,0,1.0,1.0,5.0
1,2,3,0,0,1,0,22,0,1.0,1.0,17.0
12,12,7,0,0,1,0,41,1,0.0,0.0,7.5
13,11,10,0,0,1,0,32,0,0.8666666666666667,0.8666666666666667,15.0
12,17,12,1,0,1,0,50,1,0.0,0.0,5.0
12,13,5,0,1,0,0,54,1,0.0,0.0,6.0
13,16,8,0,0,1,0,34,1,0.9166666666666666,0.6153846153846154,12.5
12,3,8,0,0,1,0,45,1,0.6666666666666666,0.5,6.0
12,3,8,0,0,1,1,47,0,0.8333333333333334,0.6666666666666666,6.0
12,17,10,0,0,1,0,33,1,0.2,0.4,5.0
12,3,10,0,0,1,1,43,0,1.0,1.0,6.0
4,4,7,0,0,1,0,54,0,1.0,1.0,12.5
12,3,8,0,0,1,0,39,0,1.0,1.0,9.5
12,17,10,0,0,1,0,39,0,1.0,1.0,5.0
1,16,10,0,0,1,1,18,0,1.0,1.0,6.0
8,10,8,0,0,1,1,19,0,1.0,1.0,6.0
8,14,7,1,0,1,1,18,0,1.0,0.8333333333333334,6.0
12,3,1,0,0,1,0,44,0,1.0,1.0,7.0
12,17,10,0,0,1,0,27,1,0.0,0.0,5.0
1,14,8,1,0,1,1,18,0,1.0,1.0,6.0
14,3,1,0,0,1,0,45,1,0.75,0.8571428571428571,9.5
8,16,10,1,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,3,10,0,0,1,0,40,0,1.0,1.0,6.0
14,12,3,0,0,1,0,18,0,1.0,1.0,7.5
9,12,9,1,0,1,0,21,0,0.875,0.875,8.0
8,2,4,1,0,1,0,20,0,0.0,0.0,0.0
4,3,5,0,0,1,0,27,1,0.0,0.0,5.5
12,13,10,0,0,1,0,32,0,1.0,1.0,7.5
8,10,4,1,0,1,1,18,0,1.0,1.0,6.0
12,3,8,0,0,1,0,37,1,0.6666666666666666,0.5,6.0
8,15,4,1,0,1,0,19,0,1.0,1.0,6.0
12,3,6,0,0,1,1,41,0,1.0,1.0,6.0
1,12,10,0,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
14,6,12,0,0,1,0,21,0,0.8888888888888888,1.0,8.0
15,4,10,1,1,0,0,23,1,0.8333333333333334,0.6666666666666666,6.0
8,15,4,1,0,1,0,18,1,0.0,0.0,6.0
1,12,5,1,0,1,0,18,0,1.0,1.0,8.0
14,6,13,0,0,1,0,21,1,0.0,0.0,6.0
1,10,9,1,0,1,0,19,0,1.0,1.0,6.0
12,9,10,0,0,1,0,47,1,0.0,0.0,5.0
4,3,10,0,0,1,0,39,0,0.9230769230769231,1.0,11.5
1,12,8,1,0,1,0,19,0,0.8571428571428571,0.875,7.5
14,17,10,0,0,1,0,38,1,0.9333333333333333,0.8571428571428571,14.5
12,4,10,0,1,0,0,27,1,0.0,0.0,6.0
1,2,8,1,0,1,1,18,0,0.0,0.0,0.0
12,10,5,0,0,1,0,48,1,1.0,0.8333333333333334,6.0
12,14,1,0,0,1,0,25,1,0.2,0.0,5.0
12,12,7,0,0,1,1,32,0,0.875,0.875,8.0
1,15,8,0,0,1,1,18,0,1.0,1.0,6.0
15,3,7,0,1,1,0,20,0,1.0,1.0,6.0
1,9,8,1,0,1,0,20,0,0.8,1.0,5.0
1,2,4,1,0,1,0,20,1,0.0,0.0,0.0
12,17,12,1,0,1,0,39,1,0.0,0.4,5.0
1,8,5,1,1,1,0,29,1,0.2,0.0,5.0
12,17,7,0,1,1,0,36,1,0.0,0.0,5.0
1,12,10,1,0,1,0,18,0,0.875,0.875,8.0
12,3,1,0,0,1,0,51,1,0.0,0.0,6.0
14,15,12,0,1,1,0,23,1,0.16666666666666666,0.6666666666666666,6.0
15,6,7,1,0,1,0,21,1,0.0,0.0,6.0
14,16,1,1,0,0,0,28,1,0.6666666666666666,0.0,5.5
12,3,6,0,0,1,0,41,1,0.0,0.0,4.0
12,3,10,0,0,1,1,43,0,0.8333333333333334,1.0,6.0
1,2,5,0,0,1,1,19,0,1.0,1.0,11.5
12,4,2,0,0,1,0,26,0,0.5,0.9166666666666666,12.0
1,12,4,1,0,1,0,18,0,1.0,1.0,7.5
12,16,6,0,0,1,0,45,1,0.5714285714285714,0.42857142857142855,7.0
15,16,8,0,0,1,0,19,1,0.0,0.0,6.0
8,14,11,0,0,1,0,20,0,1.0,1.0,6.0
1,16,6,0,0,1,0,18,0,1.0,1.0,6.0
12,6,3,1,0,1,0,27,1,0.5,0.16666666666666666,6.0
1,4,6,0,0,1,0,20,0,1.0,0.8333333333333334,6.0
1,6,9,1,0,1,0,18,0,1.0,1.0,6.0
12,2,10,0,0,1,0,26,1,0.0,0.0,0.0
12,10,10,1,0,1,1,39,0,1.0,0.8333333333333334,6.0
1,2,10,1,0,1,0,18,0,0.0,0.0,0.0
4,12,6,0,0,1,0,36,1,0.0,0.0,7.0
12,3,10,0,0,1,0,38,0,1.0,1.0,9.5
12,16,8,0,0,1,0,45,1,0.5,0.3333333333333333,6.0
12,11,3,0,0,1,0,62,0,1.0,1.0,6.0
1,14,2,1,0,1,1,20,0,0.6666666666666666,1.0,6.0
1,12,10,1,0,1,0,18,0,0.875,0.875,8.0
9,5,5,0,0,1,0,18,1,0.3333333333333333,0.16666666666666666,6.0
1,17,10,0,0,1,0,23,0,1.0,0.8,5.0
1,5,10,1,1,1,1,19,1,1.0,1.0,6.0
8,9,4,1,1,1,1,19,0,1.0,1.0,5.0
13,12,4,0,0,1,0,18,0,1.0,1.0,7.5
12,3,12,0,0,1,0,41,0,0.6666666666666666,1.0,6.0
12,14,3,0,0,1,1,51,0,0.8333333333333334,0.8333333333333334,6.0
14,10,6,1,0,1,0,24,0,1.0,0.5714285714285714,8.5
12,17,6,0,0,1,0,25,1,0.2,0.4,5.0
7,9,10,1,0,1,0,20,0,0.8,0.6,5.0
1,2,16,1,0,1,0,19,1,0.0,0.0,0.0
14,17,2,0,0,1,0,41,0,1.0,1.0,10.0
1,11,10,1,0,1,1,19,0,1.0,1.0,6.0
13,16,3,0,0,1,0,28,1,0.7777777777777778,0.9411764705882353,17.5
1,5,8,1,0,1,0,21,0,1.0,0.8333333333333334,6.0
1,6,2,1,0,0,0,22,1,0.8,0.8,5.0
8,15,8,1,0,0,0,18,0,1.0,1.0,6.0
1,5,10,1,0,1,1,19,0,1.0,1.0,6.0
8,12,6,1,0,1,1,19,0,1.0,1.0,7.5
4,16,6,0,1,0,0,25,0,1.0,1.0,6.0
13,12,10,1,0,1,1,18,0,0.8571428571428571,0.8571428571428571,7.0
8,5,10,1,0,1,0,19,0,1.0,1.0,6.0
12,3,1,0,0,1,0,46,0,1.0,1.0,6.0
8,2,4,1,0,0,0,19,0,1.0,1.0,11.5
1,8,10,1,0,1,1,18,0,1.0,0.6666666666666666,6.0
9,12,4,1,0,1,1,19,0,0.875,0.875,8.0
1,15,3,1,0,1,0,20,1,0.0,0.0,6.0
12,3,7,0,0,1,1,38,0,0.8333333333333334,1.0,6.0
8,15,9,1,0,1,0,18,0,1.0,1.0,6.0
8,12,6,1,0,1,1,18,0,1.0,1.0,7.5
8,10,6,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,8,9,1,0,1,0,19,0,1.0,1.0,6.0
12,3,12,0,0,0,0,37,1,0.0,0.0,4.5
1,12,11,1,0,1,0,19,0,1.0,0.875,7.5
1,15,4,1,0,1,1,19,1,1.0,0.8333333333333334,6.0
8,13,5,1,0,1,1,19,1,1.0,1.0,7.5
8,9,10,1,1,1,1,18,0,1.0,1.0,5.0
1,12,8,1,0,1,1,18,0,1.0,1.0,7.5
1,9,6,0,0,1,0,18,0,0.8,0.8,5.0
1,8,10,1,0,1,0,18,1,0.8333333333333334,0.6666666666666666,6.0
1,12,7,1,0,1,0,20,0,1.0,1.0,7.5
8,6,4,1,0,1,0,20,0,1.0,1.0,6.0
1,6,7,0,0,1,0,18,1,0.8333333333333334,0.5,6.0
7,12,10,1,0,1,0,20,0,0.8571428571428571,0.875,7.5
8,14,4,1,0,1,1,18,0,1.0,1.0,6.0
1,12,8,1,0,1,0,19,1,0.0,0.0,7.5
1,12,7,1,0,1,0,18,0,1.0,1.0,7.5
17,6,9,1,0,1,0,20,0,1.0,1.0,10.0
1,12,6,0,0,1,0,18,0,1.0,1.0,7.5
7,6,10,1,0,1,1,19,0,1.0,1.0,5.0
8,10,3,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
8,8,4,0,0,1,0,19,0,0.6,1.0,5.0
1,12,4,0,0,1,0,18,0,0.8571428571428571,1.0,7.5
8,16,11,1,0,1,0,19,1,0.6666666666666666,0.6666666666666666,6.0
1,2,10,1,0,1,1,24,0,0.0,0.0,0.0
1,2,8,1,0,1,1,18,0,0.0,0.0,0.0
1,12,10,1,0,1,1,18,0,0.875,0.875,8.0
1,15,4,1,0,1,0,19,1,0.6666666666666666,0.5,6.0
12,3,7,0,0,1,1,35,0,1.0,1.0,7.5
8,9,10,1,0,1,0,19,0,0.8,0.8,5.0
4,16,10,0,0,1,0,28,1,0.9333333333333333,0.7857142857142857,14.5
14,12,3,0,0,1,0,21,0,1.0,1.0,7.5
9,12,6,1,0,1,1,19,0,0.8571428571428571,1.0,7.5
3,10,10,1,0,1,0,19,0,1.0,1.0,6.0
1,6,3,0,0,1,0,18,0,1.0,1.0,5.0
1,11,5,1,0,1,0,18,0,1.0,1.0,6.0
1,12,3,1,0,0,0,19,1,0.0,0.0,7.5
1,14,11,1,0,1,1,20,0,1.0,1.0,6.0
1,15,10,1,0,1,0,18,0,1.0,1.0,6.0
1,16,10,0,1,0,0,19,1,0.5714285714285714,0.8571428571428571,7.0
1,15,10,1,0,1,1,20,1,1.0,1.0,6.0
8,14,8,1,0,0,0,18,0,1.0,0.8333333333333334,6.0
1,5,4,0,0,1,1,21,0,1.0,1.0,6.0
3,11,8,1,0,1,1,19,0,1.0,1.0,6.0
8,16,10,1,0,1,0,19,0,0.8333333333333334,0.6666666666666666,6.0
1,15,12,1,0,1,0,18,1,1.0,0.8333333333333334,6.0
1,9,4,0,0,1,1,18,0,1.0,1.0,5.0
1,6,8,1,0,1,0,18,0,0.8,1.0,5.0
12,13,7,0,0,1,0,31,1,0.7142857142857143,0.375,7.5
7,6,10,1,0,1,1,20,0,1.0,1.0,6.0
8,6,12,0,0,1,1,19,1,1.0,0.6,5.0
8,10,7,0,0,1,1,19,0,1.0,1.0,6.0
4,8,7,0,0,0,0,27,1,0.6,0.4,5.0
8,15,7,1,0,1,1,18,0,1.0,1.0,6.0
1,3,1,0,0,1,0,32,1,0.0,0.0,6.0
1,12,8,1,0,1,0,18,0,0.875,0.875,8.0
1,12,10,1,0,1,1,19,0,0.875,0.875,8.0
8,11,10,1,0,1,0,18,1,0.3333333333333333,0.0,6.0
8,14,5,1,0,1,1,18,1,0.6666666666666666,0.6666666666666666,6.0
12,15,35,0,1,0,1,24,0,1.0,1.0,6.0
8,10,8,1,0,1,1,19,0,0.8333333333333334,1.0,6.0
8,11,8,1,1,1,0,21,1,0.0,0.0,6.0
15,5,11,1,0,1,0,19,0,0.8571428571428571,0.8888888888888888,8.0
12,13,9,1,0,1,1,36,0,0.8571428571428571,0.7142857142857143,7.0
12,6,10,0,0,1,0,51,1,0.0,0.0,6.0
12,3,5,0,1,0,0,29,1,0.0,0.0,5.5
15,10,6,0,1,0,0,27,1,0.8333333333333334,0.8333333333333334,6.0
2,9,10,0,0,0,0,57,1,0.8,0.6428571428571429,14.5
12,14,5,0,0,1,0,26,1,0.6,0.6,5.0
1,14,10,0,0,1,0,19,0,1.0,0.8,5.0
15,6,9,1,0,1,0,23,1,0.8333333333333334,0.3333333333333333,6.0
12,17,6,0,0,1,0,27,0,1.0,1.0,5.0
1,12,6,1,1,1,1,20,0,1.0,1.0,7.5
9,5,6,0,0,1,1,19,0,0.9166666666666666,1.0,11.5
1,8,10,1,1,0,0,19,1,0.0,0.0,6.0
1,5,4,1,0,1,0,20,0,0.8333333333333334,1.0,6.0
14,17,10,1,0,1,0,22,0,1.0,1.0,14.5
1,9,5,1,0,1,0,18,0,0.6,0.8,5.0
12,12,10,0,0,1,0,27,0,0.875,0.875,8.0
12,17,8,0,0,1,0,27,1,0.0,0.0,5.0
1,10,10,1,0,1,0,19,0,0.6666666666666666,1.0,6.0
1,3,11,0,0,1,1,23,0,1.0,1.0,6.0
14,12,4,1,0,1,1,22,0,0.8695652173913043,0.8695652173913043,23.0
8,11,8,1,0,1,1,18,1,0.16666666666666666,0.0,6.0
1,10,10,0,0,1,1,18,0,1.0,1.0,6.0
12,3,10,0,0,1,1,31,0,1.0,1.0,6.0
8,15,10,0,0,1,0,19,1,0.6666666666666666,0.0,6.0
8,3,8,0,0,1,0,24,1,0.16666666666666666,0.0,6.0
1,12,11,0,0,1,0,19,0,1.0,1.0,7.5
8,9,6,1,0,1,0,19,0,1.0,1.0,5.0
12,14,10,1,0,0,0,26,1,0.5,0.6666666666666666,6.0
1,2,10,1,1,0,0,27,1,0.0,0.0,0.0
8,10,8,1,0,1,0,19,0,1.0,1.0,6.0
12,6,5,0,0,1,0,29,1,1.0,1.0,5.0
1,12,6,1,0,1,1,18,0,1.0,1.0,8.0
1,12,11,1,0,1,0,19,0,1.0,1.0,7.5
1,9,10,0,0,1,1,18,0,1.0,1.0,5.0
13,2,5,1,0,1,0,19,1,0.0,0.0,0.0
8,12,5,1,0,1,0,19,0,1.0,1.0,7.5
8,11,5,1,0,1,0,19,1,1.0,1.0,6.0
1,15,8,0,0,1,0,19,0,1.0,1.0,6.0
1,10,9,0,0,1,1,19,0,1.0,1.0,6.0
1,12,10,1,1,0,0,18,1,0.0,0.0,7.5
1,15,8,1,0,1,0,20,0,1.0,1.0,6.0
8,11,11,0,0,1,0,20,0,0.8333333333333334,0.6666666666666666,6.0
1,17,4,0,0,1,0,31,1,0.5,0.6,10.0
1,13,10,0,0,1,1,20,0,1.0,1.0,7.5
1,12,10,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,12,8,1,0,1,1,19,0,1.0,1.0,7.5
14,10,1,0,0,1,0,30,0,0.9375,1.0,14.5
9,9,6,1,0,1,0,19,0,1.0,1.0,5.0
1,9,10,1,1,1,0,22,0,1.0,1.0,5.0
1,15,10,0,0,1,1,18,0,1.0,1.0,6.0
8,10,5,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
1,12,9,1,0,1,1,19,0,0.875,0.875,8.0
1,8,5,1,0,1,0,18,0,1.0,1.0,6.0
1,2,4,1,0,1,0,20,0,0.0,0.0,0.0
1,6,8,1,0,1,0,18,0,0.8,0.8,5.0
12,6,8,1,0,1,0,25,0,1.0,1.0,6.0
1,15,4,0,0,1,0,19,0,1.0,1.0,6.0
12,6,11,1,0,1,0,26,0,1.0,1.0,6.0
8,9,6,1,0,1,0,21,0,0.8,1.0,5.0
1,9,10,0,0,1,0,19,1,0.2,0.0,5.0
8,12,10,0,0,1,1,19,0,0.875,0.875,8.0
1,10,9,1,0,1,1,18,0,1.0,1.0,6.0
14,17,8,0,0,1,1,32,0,0.7,0.8,10.0
1,10,6,0,0,1,1,18,0,1.0,1.0,6.0
12,14,11,0,1,1,1,39,0,1.0,0.8,5.0
1,2,5,1,1,0,0,18,1,0.0,0.0,0.0
8,15,26,0,1,1,1,18,0,1.0,1.0,6.0
1,2,3,1,0,1,0,21,0,1.0,1.0,11.5
14,4,8,1,0,1,0,21,0,0.6428571428571429,0.6666666666666666,13.0
1,9,6,1,0,1,0,22,1,0.6,0.4,5.0
1,2,10,1,0,1,1,21,0,0.0,0.0,0.0
1,11,10,1,0,1,1,20,0,1.0,0.8333333333333334,6.0
1,12,10,1,0,1,0,19,0,0.875,0.875,8.0
1,10,8,0,0,1,1,20,0,1.0,1.0,6.0
1,6,10,1,0,1,0,19,0,1.0,1.0,5.0
1,6,8,1,0,1,1,18,0,1.0,0.8,5.0
8,16,4,1,0,1,0,18,1,0.3333333333333333,0.16666666666666666,6.0
